Departmant,Item,Tdate,TypeID,Qty,Cost,Rate
W/SALE,Sebastian 20GM CREAM,16/01/2020,2,5,15.34,16.38
HAIL,Advil,11/02/2020,2,3,4.97,5.82
MSQ,AM 10 MG TAB,31/01/2020,2,19,11.41,12.67
ALKHUWAIR,Sebastian 20GM CREAM,18/01/2020,2,7,15.34,16.38
MABELLA1,Zovirax,12/02/2020,2,6,17.74,18.97
NOV 18TH,Advil,14/02/2020,2,24,4.97,5.82
W/SALE,AM 10 MG TAB,26/01/2020,2,9,11.41,12.67
MABELLA1,A D  25GM. CREAM,30/01/2020,2,13,16.69,18.08
NOV 18TH,Amaryl,09/02/2020,2,14,20.07,21.69
SHELL,NyQuill,15/02/2020,2,20,15.51,16.88
W/SALE,BE PLUS 30G,18/01/2020,2,3,18.02,19.34
MSQ,A 5 MG TAB,19/01/2020,2,19,11.28,12.18
HAIL,Miralax,16/02/2020,2,28,19.21,20.87
W/SALE,A D  25GM. CREAM,12/01/2020,2,9,16.69,18.08
ALKHUWAIR,Miralax,22/01/2020,2,2,19.21,20.87
NOV 18TH,A D  25GM. CREAM,09/02/2020,2,11,16.69,18.08
MABELLA1,AM 10 MG TAB,08/01/2020,2,2,11.41,12.67
MABELLA1,Panadol,09/01/2020,2,11,2.1,2.9
MARS,Panadol,01/02/2020,2,26,2.1,2.9
MARS,Visine,14/02/2020,2,29,6.63,7.56
W/SALE,Panadol,31/01/2020,2,28,2.1,2.9
W/SALE,Emend,19/01/2020,2,27,3.42,4.2
SQGM,Sebastian 20GM CREAM,05/02/2020,2,1,15.34,16.38
W/SALE,Lisinopril,06/02/2020,2,27,11.07,12.06
W/SALE,A 5 MG TAB,06/02/2020,2,3,11.28,12.18
MARS,A 5 MG TAB,01/02/2020,2,7,11.28,12.18
MSQ,Lisinopril,11/02/2020,2,3,11.07,12.06
ALKHUWAIR,Emend,25/01/2020,2,6,3.42,4.2
MSQ,Zovirax,12/01/2020,2,25,17.74,18.97
W/SALE,Zoloft,06/01/2020,2,11,17.49,18.93
SHELL,Sebastian 20GM CREAM,27/01/2020,2,6,15.34,16.38
SQGM,NyQuill,25/01/2020,2,26,15.51,16.88
W/SALE,Amaryl,24/01/2020,2,14,20.07,21.69
W/SALE,Visine,05/01/2020,2,18,6.63,7.56
ALKHUWAIR,Lisinopril,05/02/2020,2,19,11.07,12.06
SQGM,Sebastian 20GM CREAM,06/01/2020,2,26,15.34,16.38
MSQ,NyQuill,15/01/2020,2,23,15.51,16.88
W/SALE,Emend,24/01/2020,2,8,3.42,4.2
MABELLA1,BON CREAM 15G,01/02/2020,2,19,7.93,8.87
MABELLA1,Magne B6,13/02/2020,2,12,18.35,19.8
W/SALE,Risperdal,05/01/2020,2,14,9.75,10.7
SHELL,BON CREAM 15G,01/02/2020,2,7,7.93,8.87
W/SALE,Visine,02/02/2020,2,21,6.63,7.56
SHELL,BE PLUS 30G,26/01/2020,2,5,18.02,19.34
MARS,Zoloft,28/01/2020,2,11,17.49,18.93
SHELL,Risperdal,23/01/2020,2,16,9.75,10.7
ALKHUWAIR,BON CREAM 15G,14/02/2020,2,8,7.93,8.87
W/SALE,A D  25GM. CREAM,04/01/2020,2,7,16.69,18.08
NOV 18TH,Amaryl,08/01/2020,2,14,20.07,21.69
MSQ,Amaryl,10/02/2020,2,22,20.07,21.69
HAIL,Zoloft,03/02/2020,2,27,17.49,18.93
MSQ,Zovirax,28/01/2020,2,19,17.74,18.97
MSQ,AM 10 MG TAB,20/01/2020,2,15,11.41,12.67
MABELLA1,AL CREAM 15GM,05/02/2020,2,27,9.13,10.26
MSQ,BE PLUS 30G,09/01/2020,2,3,18.02,19.34
SHELL,AL CREAM 15GM,01/01/2020,2,10,9.13,10.26
NOV 18TH,Emend,11/02/2020,2,1,3.42,4.2
NOV 18TH,Risperdal,11/01/2020,2,14,9.75,10.7
MABELLA1,AM 10 MG TAB,02/01/2020,2,14,11.41,12.67
HAIL,A D  25GM. CREAM,03/01/2020,2,6,16.69,18.08
ALKHUWAIR,Advil,09/01/2020,2,27,4.97,5.82
ALKHUWAIR,AL CREAM 15GM,10/01/2020,2,9,9.13,10.26
ALKHUWAIR,Magne B6,10/01/2020,2,10,18.35,19.8
SHELL,Risperdal,10/02/2020,2,14,9.75,10.7
W/SALE,A 5 MG TAB,23/01/2020,2,27,11.28,12.18
SHELL,Zovirax,16/02/2020,2,8,17.74,18.97
SQGM,AL CREAM 15GM,03/02/2020,2,21,9.13,10.26
MSQ,A 5 MG TAB,23/01/2020,2,27,11.28,12.18
HAIL,AL CREAM 15GM,14/01/2020,2,8,9.13,10.26
SQGM,Visine,20/01/2020,2,16,6.63,7.56
MABELLA1,A D  25GM. CREAM,07/01/2020,2,26,16.69,18.08
MSQ,Risperdal,19/01/2020,2,9,9.75,10.7
MARS,NyQuill,30/01/2020,2,19,15.51,16.88
ALKHUWAIR,Emend,24/01/2020,2,21,3.42,4.2
NOV 18TH,A D  25GM. CREAM,18/01/2020,2,7,16.69,18.08
MSQ,Advil,30/01/2020,2,12,4.97,5.82
ALKHUWAIR,Emend,05/01/2020,2,17,3.42,4.2
ALKHUWAIR,Visine,17/02/2020,2,4,6.63,7.56
SHELL,Sebastian 20GM CREAM,10/02/2020,2,8,15.34,16.38
W/SALE,A 5 MG TAB,16/01/2020,2,4,11.28,12.18
ALKHUWAIR,Advil,12/01/2020,2,24,4.97,5.82
SQGM,BON CREAM 15G,03/01/2020,2,16,7.93,8.87
MARS,Emend,13/02/2020,2,29,3.42,4.2
MSQ,Amaryl,14/02/2020,2,29,20.07,21.69
NOV 18TH,BE PLUS 30G,11/01/2020,2,5,18.02,19.34
SQGM,AL CREAM 15GM,16/02/2020,2,14,9.13,10.26
SQGM,Emend,25/01/2020,2,15,3.42,4.2
ALKHUWAIR,BE PLUS 30G,03/02/2020,2,11,18.02,19.34
W/SALE,Emend,06/02/2020,2,27,3.42,4.2
MSQ,Advil,21/01/2020,2,25,4.97,5.82
NOV 18TH,BON CREAM 15G,04/01/2020,2,18,7.93,8.87
NOV 18TH,NyQuill,03/01/2020,2,2,15.51,16.88
W/SALE,Lisinopril,04/02/2020,2,26,11.07,12.06
W/SALE,AL CREAM 15GM,13/02/2020,2,6,9.13,10.26
SQGM,Sebastian 20GM CREAM,11/01/2020,2,7,15.34,16.38
W/SALE,Emend,08/02/2020,2,5,3.42,4.2
HAIL,Miralax,09/02/2020,2,24,19.21,20.87
MSQ,A 5 MG TAB,11/02/2020,2,15,11.28,12.18
HAIL,AL CREAM 15GM,06/01/2020,2,28,9.13,10.26
MSQ,BON CREAM 15G,09/01/2020,2,18,7.93,8.87
MSQ,Magne B6,15/02/2020,2,27,18.35,19.8
MABELLA1,Sebastian 20GM CREAM,11/01/2020,2,27,15.34,16.38
MARS,BE PLUS 30G,17/02/2020,2,1,18.02,19.34
MARS,Lisinopril,02/01/2020,2,6,11.07,12.06
HAIL,Emend,20/01/2020,2,6,3.42,4.2
MABELLA1,A 5 MG TAB,17/01/2020,2,21,11.28,12.18
MARS,A 5 MG TAB,13/02/2020,2,12,11.28,12.18
ALKHUWAIR,Risperdal,08/01/2020,2,27,9.75,10.7
ALKHUWAIR,AM 10 MG TAB,03/02/2020,2,29,11.41,12.67
NOV 18TH,AL CREAM 15GM,14/02/2020,2,20,9.13,10.26
SQGM,A D  25GM. CREAM,01/02/2020,2,1,16.69,18.08
SHELL,AM 10 MG TAB,14/02/2020,2,13,11.41,12.67
NOV 18TH,Zovirax,10/01/2020,2,4,17.74,18.97
W/SALE,A D  25GM. CREAM,20/01/2020,2,9,16.69,18.08
HAIL,Sebastian 20GM CREAM,11/01/2020,2,27,15.34,16.38
NOV 18TH,Amaryl,31/01/2020,2,11,20.07,21.69
SHELL,Risperdal,18/01/2020,2,24,9.75,10.7
HAIL,Miralax,13/02/2020,2,3,19.21,20.87
MARS,Sebastian 20GM CREAM,10/01/2020,2,9,15.34,16.38
SQGM,BE PLUS 30G,14/02/2020,2,4,18.02,19.34
HAIL,Visine,16/01/2020,2,11,6.63,7.56
W/SALE,BE PLUS 30G,10/02/2020,2,13,18.02,19.34
NOV 18TH,AM 10 MG TAB,18/01/2020,2,24,11.41,12.67
SHELL,Lisinopril,15/01/2020,2,20,11.07,12.06
MABELLA1,Magne B6,08/02/2020,2,29,18.35,19.8
ALKHUWAIR,Emend,27/01/2020,2,19,3.42,4.2
NOV 18TH,AL CREAM 15GM,30/01/2020,2,7,9.13,10.26
SHELL,Risperdal,20/01/2020,2,5,9.75,10.7
SHELL,NyQuill,02/01/2020,2,1,15.51,16.88
MABELLA1,A 5 MG TAB,10/02/2020,2,20,11.28,12.18
NOV 18TH,Miralax,10/02/2020,2,16,19.21,20.87
W/SALE,AL CREAM 15GM,04/01/2020,2,10,9.13,10.26
W/SALE,Zovirax,26/01/2020,2,3,17.74,18.97
W/SALE,Sebastian 20GM CREAM,11/01/2020,2,22,15.34,16.38
MABELLA1,Sebastian 20GM CREAM,26/01/2020,2,17,15.34,16.38
HAIL,Amaryl,26/01/2020,2,4,20.07,21.69
ALKHUWAIR,AL CREAM 15GM,16/01/2020,2,29,9.13,10.26
MSQ,Visine,03/02/2020,2,7,6.63,7.56
NOV 18TH,A D  25GM. CREAM,01/02/2020,2,24,16.69,18.08
MSQ,AM 10 MG TAB,11/01/2020,2,24,11.41,12.67
SQGM,Amaryl,01/01/2020,2,27,20.07,21.69
MABELLA1,Zovirax,07/01/2020,2,14,17.74,18.97
W/SALE,Visine,24/01/2020,2,21,6.63,7.56
MABELLA1,Emend,02/01/2020,2,13,3.42,4.2
SQGM,Zoloft,07/02/2020,2,29,17.49,18.93
MARS,Lisinopril,04/02/2020,2,18,11.07,12.06
MARS,Advil,11/02/2020,2,21,4.97,5.82
ALKHUWAIR,A D  25GM. CREAM,22/01/2020,2,29,16.69,18.08
NOV 18TH,Advil,27/01/2020,2,25,4.97,5.82
HAIL,A D  25GM. CREAM,24/01/2020,2,11,16.69,18.08
MABELLA1,Advil,13/02/2020,2,12,4.97,5.82
SQGM,Zoloft,10/02/2020,2,7,17.49,18.93
SHELL,AL CREAM 15GM,13/02/2020,2,23,9.13,10.26
SQGM,Lisinopril,14/01/2020,2,20,11.07,12.06
ALKHUWAIR,Zoloft,16/02/2020,2,16,17.49,18.93
W/SALE,A 5 MG TAB,10/01/2020,2,3,11.28,12.18
ALKHUWAIR,BON CREAM 15G,27/01/2020,2,17,7.93,8.87
MSQ,A 5 MG TAB,16/02/2020,2,7,11.28,12.18
ALKHUWAIR,BON CREAM 15G,07/02/2020,2,22,7.93,8.87
SQGM,Advil,08/02/2020,2,15,4.97,5.82
HAIL,Panadol,01/02/2020,2,26,2.1,2.9
NOV 18TH,Emend,11/01/2020,2,12,3.42,4.2
SQGM,Magne B6,01/02/2020,2,10,18.35,19.8
SQGM,Zoloft,09/02/2020,2,25,17.49,18.93
MARS,AM 10 MG TAB,17/02/2020,2,3,11.41,12.67
HAIL,A D  25GM. CREAM,14/01/2020,2,2,16.69,18.08
MSQ,Emend,13/01/2020,2,13,3.42,4.2
SQGM,A 5 MG TAB,04/02/2020,2,23,11.28,12.18
MABELLA1,Visine,09/01/2020,2,5,6.63,7.56
HAIL,Visine,01/01/2020,2,1,6.63,7.56
W/SALE,Zoloft,08/01/2020,2,16,17.49,18.93
ALKHUWAIR,Risperdal,20/01/2020,2,25,9.75,10.7
W/SALE,NyQuill,14/01/2020,2,8,15.51,16.88
SHELL,AL CREAM 15GM,16/02/2020,2,22,9.13,10.26
SQGM,BE PLUS 30G,14/02/2020,2,4,18.02,19.34
SHELL,Sebastian 20GM CREAM,18/01/2020,2,16,15.34,16.38
MARS,Visine,28/01/2020,2,9,6.63,7.56
SQGM,BON CREAM 15G,28/01/2020,2,29,7.93,8.87
MSQ,Visine,23/01/2020,2,15,6.63,7.56
MABELLA1,NyQuill,03/01/2020,2,20,15.51,16.88
HAIL,AM 10 MG TAB,15/02/2020,2,5,11.41,12.67
W/SALE,Zovirax,07/01/2020,2,18,17.74,18.97
SQGM,Miralax,28/01/2020,2,16,19.21,20.87
SHELL,NyQuill,10/02/2020,2,14,15.51,16.88
MARS,BE PLUS 30G,05/02/2020,2,21,18.02,19.34
NOV 18TH,Zoloft,31/01/2020,2,24,17.49,18.93
HAIL,Visine,12/01/2020,2,14,6.63,7.56
W/SALE,Lisinopril,08/01/2020,2,12,11.07,12.06
SQGM,Risperdal,05/02/2020,2,4,9.75,10.7
MARS,Emend,16/01/2020,2,27,3.42,4.2
MARS,Amaryl,20/01/2020,2,23,20.07,21.69
W/SALE,Lisinopril,04/02/2020,2,17,11.07,12.06
SQGM,Zovirax,09/02/2020,2,5,17.74,18.97
SQGM,AM 10 MG TAB,08/01/2020,2,1,11.41,12.67
ALKHUWAIR,BON CREAM 15G,08/01/2020,2,19,7.93,8.87
SHELL,Sebastian 20GM CREAM,07/01/2020,2,13,15.34,16.38
SQGM,Panadol,18/01/2020,2,15,2.1,2.9
W/SALE,Miralax,21/01/2020,2,3,19.21,20.87
MSQ,Visine,14/01/2020,2,19,6.63,7.56
NOV 18TH,AM 10 MG TAB,09/02/2020,2,9,11.41,12.67
SHELL,AM 10 MG TAB,11/01/2020,2,8,11.41,12.67
SHELL,AM 10 MG TAB,19/01/2020,2,10,11.41,12.67
MARS,AL CREAM 15GM,10/02/2020,2,15,9.13,10.26
SQGM,Emend,14/02/2020,2,12,3.42,4.2
MSQ,A 5 MG TAB,20/01/2020,2,26,11.28,12.18
NOV 18TH,Sebastian 20GM CREAM,14/01/2020,2,10,15.34,16.38
SHELL,Lisinopril,09/01/2020,2,20,11.07,12.06
SHELL,A D  25GM. CREAM,13/02/2020,2,29,16.69,18.08
HAIL,AM 10 MG TAB,20/01/2020,2,8,11.41,12.67
MABELLA1,AM 10 MG TAB,30/01/2020,2,21,11.41,12.67
MARS,Lisinopril,22/01/2020,2,25,11.07,12.06
MARS,A D  25GM. CREAM,03/01/2020,2,28,16.69,18.08
W/SALE,A 5 MG TAB,11/02/2020,2,27,11.28,12.18
NOV 18TH,BON CREAM 15G,10/02/2020,2,18,7.93,8.87
MSQ,Zoloft,12/02/2020,2,28,17.49,18.93
W/SALE,AM 10 MG TAB,18/01/2020,2,16,11.41,12.67
ALKHUWAIR,Visine,25/01/2020,2,17,6.63,7.56
MABELLA1,BE PLUS 30G,24/01/2020,2,7,18.02,19.34
SQGM,BON CREAM 15G,17/01/2020,2,8,7.93,8.87
NOV 18TH,BE PLUS 30G,07/02/2020,2,9,18.02,19.34
HAIL,Magne B6,06/01/2020,2,15,18.35,19.8
MABELLA1,Emend,08/02/2020,2,9,3.42,4.2
MSQ,A D  25GM. CREAM,04/01/2020,2,14,16.69,18.08
MSQ,Panadol,05/01/2020,2,12,2.1,2.9
W/SALE,Sebastian 20GM CREAM,26/01/2020,2,7,15.34,16.38
SQGM,Amaryl,10/02/2020,2,13,20.07,21.69
W/SALE,Sebastian 20GM CREAM,17/02/2020,2,1,15.34,16.38
SHELL,AM 10 MG TAB,12/02/2020,2,27,11.41,12.67
MSQ,Panadol,07/01/2020,2,5,2.1,2.9
SHELL,Miralax,08/02/2020,2,28,19.21,20.87
ALKHUWAIR,Lisinopril,04/02/2020,2,26,11.07,12.06
ALKHUWAIR,AL CREAM 15GM,09/02/2020,2,8,9.13,10.26
ALKHUWAIR,AL CREAM 15GM,12/01/2020,2,6,9.13,10.26
W/SALE,A 5 MG TAB,19/01/2020,2,1,11.28,12.18
SQGM,Panadol,08/02/2020,2,26,2.1,2.9
MABELLA1,NyQuill,08/02/2020,2,25,15.51,16.88
MARS,AL CREAM 15GM,17/01/2020,2,18,9.13,10.26
MARS,A 5 MG TAB,16/01/2020,2,22,11.28,12.18
MARS,A D  25GM. CREAM,02/02/2020,2,1,16.69,18.08
ALKHUWAIR,Magne B6,10/02/2020,2,5,18.35,19.8
MARS,Miralax,15/02/2020,2,29,19.21,20.87
ALKHUWAIR,A 5 MG TAB,09/02/2020,2,16,11.28,12.18
HAIL,Magne B6,14/02/2020,2,3,18.35,19.8
NOV 18TH,Zoloft,13/01/2020,2,4,17.49,18.93
W/SALE,BE PLUS 30G,10/02/2020,2,26,18.02,19.34
W/SALE,Risperdal,25/01/2020,2,17,9.75,10.7
MSQ,Risperdal,31/01/2020,2,15,9.75,10.7
MABELLA1,Miralax,24/01/2020,2,3,19.21,20.87
W/SALE,Emend,17/02/2020,2,25,3.42,4.2
MSQ,Magne B6,21/01/2020,2,14,18.35,19.8
SHELL,A D  25GM. CREAM,08/02/2020,2,24,16.69,18.08
SQGM,A 5 MG TAB,15/02/2020,2,3,11.28,12.18
NOV 18TH,Visine,19/01/2020,2,21,6.63,7.56
ALKHUWAIR,Advil,09/01/2020,2,9,4.97,5.82
W/SALE,Miralax,06/01/2020,2,27,19.21,20.87
W/SALE,Lisinopril,10/02/2020,2,18,11.07,12.06
MABELLA1,NyQuill,05/02/2020,2,25,15.51,16.88
MSQ,A 5 MG TAB,04/02/2020,2,21,11.28,12.18
ALKHUWAIR,NyQuill,08/02/2020,2,23,15.51,16.88
ALKHUWAIR,Zovirax,22/01/2020,2,2,17.74,18.97
MABELLA1,Advil,15/01/2020,2,24,4.97,5.82
ALKHUWAIR,Lisinopril,07/02/2020,2,11,11.07,12.06
SHELL,Miralax,14/02/2020,2,10,19.21,20.87
MSQ,Visine,08/01/2020,2,17,6.63,7.56
MABELLA1,Magne B6,09/02/2020,2,16,18.35,19.8
ALKHUWAIR,AM 10 MG TAB,18/01/2020,2,4,11.41,12.67
ALKHUWAIR,BE PLUS 30G,22/01/2020,2,12,18.02,19.34
MABELLA1,NyQuill,31/01/2020,2,29,15.51,16.88
ALKHUWAIR,Emend,25/01/2020,2,2,3.42,4.2
MABELLA1,Amaryl,18/01/2020,2,21,20.07,21.69
SHELL,Risperdal,14/01/2020,2,12,9.75,10.7
MARS,A 5 MG TAB,22/01/2020,2,10,11.28,12.18
ALKHUWAIR,Miralax,03/02/2020,2,19,19.21,20.87
NOV 18TH,A D  25GM. CREAM,13/02/2020,2,5,16.69,18.08
ALKHUWAIR,AM 10 MG TAB,23/01/2020,2,19,11.41,12.67
W/SALE,Zoloft,23/01/2020,2,3,17.49,18.93
MABELLA1,Risperdal,16/01/2020,2,7,9.75,10.7
MARS,Panadol,26/01/2020,2,11,2.1,2.9
MARS,Miralax,19/01/2020,2,21,19.21,20.87
SQGM,Panadol,07/02/2020,2,27,2.1,2.9
MARS,AM 10 MG TAB,13/02/2020,2,14,11.41,12.67
MARS,AL CREAM 15GM,02/02/2020,2,26,9.13,10.26
MABELLA1,A D  25GM. CREAM,27/01/2020,2,19,16.69,18.08
ALKHUWAIR,Panadol,04/01/2020,2,20,2.1,2.9
SHELL,NyQuill,22/01/2020,2,2,15.51,16.88
SHELL,AL CREAM 15GM,11/01/2020,2,16,9.13,10.26
HAIL,Amaryl,17/02/2020,2,1,20.07,21.69
SHELL,Emend,14/01/2020,2,9,3.42,4.2
SHELL,BE PLUS 30G,07/02/2020,2,14,18.02,19.34
ALKHUWAIR,BE PLUS 30G,31/01/2020,2,27,18.02,19.34
MARS,BON CREAM 15G,07/01/2020,2,12,7.93,8.87
NOV 18TH,A D  25GM. CREAM,14/01/2020,2,3,16.69,18.08
ALKHUWAIR,Amaryl,17/02/2020,2,25,20.07,21.69
HAIL,Lisinopril,05/01/2020,2,24,11.07,12.06
MSQ,AL CREAM 15GM,07/02/2020,2,13,9.13,10.26
SQGM,AM 10 MG TAB,11/02/2020,2,1,11.41,12.67
MABELLA1,Panadol,28/01/2020,2,24,2.1,2.9
MABELLA1,AM 10 MG TAB,26/01/2020,1,29,11.41,12.67
SHELL,AL CREAM 15GM,07/01/2020,1,9,9.13,10.26
SHELL,Magne B6,03/02/2020,1,2,18.35,19.8
SHELL,Magne B6,05/01/2020,1,6,18.35,19.8
W/SALE,Sebastian 20GM CREAM,15/01/2020,1,7,15.34,16.38
MARS,BE PLUS 30G,16/01/2020,1,29,18.02,19.34
NOV 18TH,Emend,10/01/2020,1,12,3.42,4.2
ALKHUWAIR,A D  25GM. CREAM,04/02/2020,1,7,16.69,18.08
MSQ,Amaryl,07/01/2020,1,7,20.07,21.69
HAIL,NyQuill,27/01/2020,1,3,15.51,16.88
W/SALE,Emend,10/02/2020,1,7,3.42,4.2
W/SALE,Panadol,05/02/2020,1,2,2.1,2.9
SQGM,Magne B6,07/02/2020,1,28,18.35,19.8
SHELL,BON CREAM 15G,10/01/2020,1,15,7.93,8.87
MABELLA1,Amaryl,31/01/2020,1,23,20.07,21.69
ALKHUWAIR,Zoloft,03/02/2020,1,27,17.49,18.93
ALKHUWAIR,AL CREAM 15GM,05/02/2020,1,15,9.13,10.26
MARS,Zovirax,04/01/2020,1,8,17.74,18.97
MSQ,AL CREAM 15GM,02/01/2020,1,24,9.13,10.26
SQGM,Zovirax,07/01/2020,1,24,17.74,18.97
HAIL,A 5 MG TAB,14/02/2020,1,3,11.28,12.18
HAIL,Amaryl,16/01/2020,1,13,20.07,21.69
NOV 18TH,Emend,16/01/2020,1,23,3.42,4.2
MARS,Zoloft,01/01/2020,1,5,17.49,18.93
W/SALE,A 5 MG TAB,20/01/2020,1,18,11.28,12.18
W/SALE,Lisinopril,07/01/2020,1,17,11.07,12.06
ALKHUWAIR,Panadol,18/01/2020,1,29,2.1,2.9
ALKHUWAIR,A 5 MG TAB,07/01/2020,1,8,11.28,12.18
NOV 18TH,Zovirax,09/02/2020,1,26,17.74,18.97
MARS,A D  25GM. CREAM,12/01/2020,1,19,16.69,18.08
W/SALE,A 5 MG TAB,20/01/2020,1,10,11.28,12.18
MABELLA1,AL CREAM 15GM,04/01/2020,1,13,9.13,10.26
HAIL,Panadol,28/01/2020,1,1,2.1,2.9
W/SALE,AL CREAM 15GM,29/01/2020,1,25,9.13,10.26
MABELLA1,Risperdal,13/02/2020,1,11,9.75,10.7
SHELL,AM 10 MG TAB,01/02/2020,1,6,11.41,12.67
NOV 18TH,Risperdal,13/01/2020,1,15,9.75,10.7
MSQ,Zovirax,11/01/2020,1,14,17.74,18.97
MARS,AL CREAM 15GM,11/02/2020,1,10,9.13,10.26
NOV 18TH,BON CREAM 15G,05/01/2020,1,29,7.93,8.87
SHELL,Miralax,31/01/2020,1,24,19.21,20.87
NOV 18TH,Panadol,21/01/2020,1,11,2.1,2.9
MARS,Visine,02/01/2020,1,25,6.63,7.56
MABELLA1,AM 10 MG TAB,26/01/2020,1,13,11.41,12.67
MARS,Risperdal,28/01/2020,1,26,9.75,10.7
MABELLA1,Zovirax,07/02/2020,1,29,17.74,18.97
MABELLA1,Risperdal,04/02/2020,1,18,9.75,10.7
SHELL,Zovirax,13/01/2020,1,17,17.74,18.97
MABELLA1,Miralax,19/01/2020,1,9,19.21,20.87
W/SALE,Panadol,30/01/2020,1,15,2.1,2.9
MABELLA1,NyQuill,02/02/2020,1,6,15.51,16.88
SHELL,AL CREAM 15GM,15/02/2020,1,20,9.13,10.26
MSQ,AL CREAM 15GM,17/01/2020,1,4,9.13,10.26
SQGM,Visine,11/02/2020,1,29,6.63,7.56
SQGM,AL CREAM 15GM,26/01/2020,1,14,9.13,10.26
MSQ,Magne B6,06/01/2020,1,4,18.35,19.8
MSQ,Miralax,23/01/2020,1,17,19.21,20.87
MABELLA1,Amaryl,05/02/2020,1,4,20.07,21.69
W/SALE,Risperdal,15/01/2020,1,8,9.75,10.7
W/SALE,Magne B6,17/01/2020,1,25,18.35,19.8
MARS,Magne B6,03/02/2020,1,10,18.35,19.8
MABELLA1,Magne B6,15/01/2020,1,21,18.35,19.8
NOV 18TH,BON CREAM 15G,21/01/2020,1,9,7.93,8.87
SHELL,Visine,08/02/2020,1,17,6.63,7.56
MSQ,Sebastian 20GM CREAM,04/01/2020,1,19,15.34,16.38
ALKHUWAIR,A D  25GM. CREAM,24/01/2020,1,23,16.69,18.08
NOV 18TH,NyQuill,16/02/2020,1,10,15.51,16.88
MABELLA1,Magne B6,04/01/2020,1,11,18.35,19.8
SQGM,BON CREAM 15G,07/01/2020,1,28,7.93,8.87
SQGM,BON CREAM 15G,09/02/2020,1,17,7.93,8.87
HAIL,A D  25GM. CREAM,11/01/2020,1,14,16.69,18.08
MABELLA1,A D  25GM. CREAM,27/01/2020,1,27,16.69,18.08
HAIL,Advil,10/01/2020,1,27,4.97,5.82
HAIL,A 5 MG TAB,22/01/2020,1,25,11.28,12.18
MARS,AL CREAM 15GM,08/01/2020,1,5,9.13,10.26
NOV 18TH,Advil,07/02/2020,1,27,4.97,5.82
MSQ,Lisinopril,21/01/2020,1,22,11.07,12.06
SHELL,BON CREAM 15G,05/01/2020,1,2,7.93,8.87
MABELLA1,Visine,11/02/2020,1,14,6.63,7.56
MABELLA1,Advil,08/01/2020,1,10,4.97,5.82
HAIL,Sebastian 20GM CREAM,25/01/2020,1,10,15.34,16.38
NOV 18TH,Risperdal,04/02/2020,1,10,9.75,10.7
MABELLA1,AL CREAM 15GM,26/01/2020,1,21,9.13,10.26
MSQ,Visine,09/01/2020,1,14,6.63,7.56
NOV 18TH,Magne B6,22/01/2020,1,27,18.35,19.8
MABELLA1,AL CREAM 15GM,12/01/2020,1,8,9.13,10.26
MSQ,Amaryl,30/01/2020,1,24,20.07,21.69
MSQ,Miralax,21/01/2020,1,6,19.21,20.87
MARS,Advil,07/01/2020,1,29,4.97,5.82
MARS,Zoloft,06/01/2020,1,16,17.49,18.93
SHELL,Emend,15/01/2020,1,10,3.42,4.2
MABELLA1,A 5 MG TAB,07/01/2020,1,3,11.28,12.18
MABELLA1,Miralax,02/02/2020,1,1,19.21,20.87
W/SALE,A 5 MG TAB,01/02/2020,1,5,11.28,12.18
HAIL,AL CREAM 15GM,07/02/2020,1,26,9.13,10.26
MARS,BON CREAM 15G,02/02/2020,1,25,7.93,8.87
W/SALE,Panadol,03/02/2020,1,10,2.1,2.9
ALKHUWAIR,Sebastian 20GM CREAM,12/02/2020,1,12,15.34,16.38
NOV 18TH,AL CREAM 15GM,04/01/2020,1,28,9.13,10.26
SHELL,Miralax,03/01/2020,1,2,19.21,20.87
SHELL,Visine,17/02/2020,1,3,6.63,7.56
MSQ,A D  25GM. CREAM,20/01/2020,1,12,16.69,18.08
ALKHUWAIR,AM 10 MG TAB,07/02/2020,1,27,11.41,12.67
ALKHUWAIR,AL CREAM 15GM,12/02/2020,1,15,9.13,10.26
MABELLA1,Visine,16/01/2020,1,26,6.63,7.56
MARS,Lisinopril,15/01/2020,1,8,11.07,12.06
NOV 18TH,Zoloft,10/02/2020,1,4,17.49,18.93
SHELL,Amaryl,18/01/2020,1,13,20.07,21.69
W/SALE,Lisinopril,31/01/2020,1,13,11.07,12.06
SHELL,Zoloft,18/01/2020,1,20,17.49,18.93
HAIL,Zoloft,26/01/2020,1,10,17.49,18.93
MARS,AM 10 MG TAB,15/02/2020,1,8,11.41,12.67
MABELLA1,Miralax,12/01/2020,1,22,19.21,20.87
SHELL,Risperdal,04/01/2020,1,18,9.75,10.7
W/SALE,Lisinopril,19/01/2020,1,17,11.07,12.06
ALKHUWAIR,Miralax,05/01/2020,1,10,19.21,20.87
ALKHUWAIR,Lisinopril,20/01/2020,1,4,11.07,12.06
HAIL,NyQuill,13/02/2020,1,26,15.51,16.88
MSQ,A 5 MG TAB,15/01/2020,1,14,11.28,12.18
ALKHUWAIR,Sebastian 20GM CREAM,15/01/2020,1,5,15.34,16.38
MSQ,AL CREAM 15GM,04/01/2020,1,19,9.13,10.26
MARS,Risperdal,17/01/2020,1,13,9.75,10.7
W/SALE,Panadol,12/01/2020,1,26,2.1,2.9
MARS,Visine,01/01/2020,1,18,6.63,7.56
MSQ,AL CREAM 15GM,06/01/2020,1,27,9.13,10.26
