Departmant,Item,Tdate,TypeID,Qty,Cost,Rate
W/SALE,Sebastian 20GM CREAM,16/01/2020,2,5,1.534,1.638
HAIL,Advil,11/02/2020,2,3,0.497,0.582
MSQ,AM 10 MG TAB,31/01/2020,2,19,1.141,1.267
ALKHUWAIR,Sebastian 20GM CREAM,18/01/2020,2,7,1.534,1.638
MABELLA1,Zovirax,12/02/2020,2,6,1.774,1.897
NOV 18TH,Advil,14/02/2020,2,24,0.497,0.582
W/SALE,AM 10 MG TAB,26/01/2020,2,9,1.141,1.267
MABELLA1,A D  25GM. CREAM,30/01/2020,2,13,1.669,1.808
NOV 18TH,Amaryl,09/02/2020,2,14,2.007,2.169
SHELL,NyQuill,15/02/2020,2,20,1.551,1.688
W/SALE,BE PLUS 30G,18/01/2020,2,3,1.802,1.934
MSQ,A 5 MG TAB,19/01/2020,2,19,1.128,1.218
HAIL,Miralax,16/02/2020,2,28,1.921,2.087
W/SALE,A D  25GM. CREAM,12/01/2020,2,9,1.669,1.808
ALKHUWAIR,Miralax,22/01/2020,2,2,1.921,2.087
NOV 18TH,A D  25GM. CREAM,09/02/2020,2,11,1.669,1.808
MABELLA1,AM 10 MG TAB,08/01/2020,2,2,1.141,1.267
MABELLA1,Panadol,09/01/2020,2,11,0.21,0.29
MARS,Panadol,01/02/2020,2,26,0.21,0.29
MARS,Visine,14/02/2020,2,29,0.663,0.756
W/SALE,Panadol,31/01/2020,2,28,0.21,0.29
W/SALE,Emend,19/01/2020,2,27,0.342,0.42
SQGM,Sebastian 20GM CREAM,05/02/2020,2,1,1.534,1.638
W/SALE,Lisinopril,06/02/2020,2,27,1.107,1.206
W/SALE,A 5 MG TAB,06/02/2020,2,3,1.128,1.218
MARS,A 5 MG TAB,01/02/2020,2,7,1.128,1.218
MSQ,Lisinopril,11/02/2020,2,3,1.107,1.206
ALKHUWAIR,Emend,25/01/2020,2,6,0.342,0.42
MSQ,Zovirax,12/01/2020,2,25,1.774,1.897
W/SALE,Zoloft,06/01/2020,2,11,1.749,1.893
SHELL,Sebastian 20GM CREAM,27/01/2020,2,6,1.534,1.638
SQGM,NyQuill,25/01/2020,2,26,1.551,1.688
W/SALE,Amaryl,24/01/2020,2,14,2.007,2.169
W/SALE,Visine,05/01/2020,2,18,0.663,0.756
ALKHUWAIR,Lisinopril,05/02/2020,2,19,1.107,1.206
SQGM,Sebastian 20GM CREAM,06/01/2020,2,26,1.534,1.638
MSQ,NyQuill,15/01/2020,2,23,1.551,1.688
W/SALE,Emend,24/01/2020,2,8,0.342,0.42
MABELLA1,BON CREAM 15G,01/02/2020,2,19,0.793,0.887
MABELLA1,Magne B6,13/02/2020,2,12,1.835,1.98
W/SALE,Risperdal,05/01/2020,2,14,0.975,1.07
SHELL,BON CREAM 15G,01/02/2020,2,7,0.793,0.887
W/SALE,Visine,02/02/2020,2,21,0.663,0.756
SHELL,BE PLUS 30G,26/01/2020,2,5,1.802,1.934
MARS,Zoloft,28/01/2020,2,11,1.749,1.893
SHELL,Risperdal,23/01/2020,2,16,0.975,1.07
ALKHUWAIR,BON CREAM 15G,14/02/2020,2,8,0.793,0.887
W/SALE,A D  25GM. CREAM,04/01/2020,2,7,1.669,1.808
NOV 18TH,Amaryl,08/01/2020,2,14,2.007,2.169
MSQ,Amaryl,10/02/2020,2,22,2.007,2.169
HAIL,Zoloft,03/02/2020,2,27,1.749,1.893
MSQ,Zovirax,28/01/2020,2,19,1.774,1.897
MSQ,AM 10 MG TAB,20/01/2020,2,15,1.141,1.267
MABELLA1,AL CREAM 15GM,05/02/2020,2,27,0.913,1.026
MSQ,BE PLUS 30G,09/01/2020,2,3,1.802,1.934
SHELL,AL CREAM 15GM,01/01/2020,2,10,0.913,1.026
NOV 18TH,Emend,11/02/2020,2,1,0.342,0.42
NOV 18TH,Risperdal,11/01/2020,2,14,0.975,1.07
MABELLA1,AM 10 MG TAB,02/01/2020,2,14,1.141,1.267
HAIL,A D  25GM. CREAM,03/01/2020,2,6,1.669,1.808
ALKHUWAIR,Advil,09/01/2020,2,27,0.497,0.582
ALKHUWAIR,AL CREAM 15GM,10/01/2020,2,9,0.913,1.026
ALKHUWAIR,Magne B6,10/01/2020,2,10,1.835,1.98
SHELL,Risperdal,10/02/2020,2,14,0.975,1.07
W/SALE,A 5 MG TAB,23/01/2020,2,27,1.128,1.218
SHELL,Zovirax,16/02/2020,2,8,1.774,1.897
SQGM,AL CREAM 15GM,03/02/2020,2,21,0.913,1.026
MSQ,A 5 MG TAB,23/01/2020,2,27,1.128,1.218
HAIL,AL CREAM 15GM,14/01/2020,2,8,0.913,1.026
SQGM,Visine,20/01/2020,2,16,0.663,0.756
MABELLA1,A D  25GM. CREAM,07/01/2020,2,26,1.669,1.808
MSQ,Risperdal,19/01/2020,2,9,0.975,1.07
MARS,NyQuill,30/01/2020,2,19,1.551,1.688
ALKHUWAIR,Emend,24/01/2020,2,21,0.342,0.42
NOV 18TH,A D  25GM. CREAM,18/01/2020,2,7,1.669,1.808
MSQ,Advil,30/01/2020,2,12,0.497,0.582
ALKHUWAIR,Emend,05/01/2020,2,17,0.342,0.42
ALKHUWAIR,Visine,17/02/2020,2,4,0.663,0.756
SHELL,Sebastian 20GM CREAM,10/02/2020,2,8,1.534,1.638
W/SALE,A 5 MG TAB,16/01/2020,2,4,1.128,1.218
ALKHUWAIR,Advil,12/01/2020,2,24,0.497,0.582
SQGM,BON CREAM 15G,03/01/2020,2,16,0.793,0.887
MARS,Emend,13/02/2020,2,29,0.342,0.42
MSQ,Amaryl,14/02/2020,2,29,2.007,2.169
NOV 18TH,BE PLUS 30G,11/01/2020,2,5,1.802,1.934
SQGM,AL CREAM 15GM,16/02/2020,2,14,0.913,1.026
SQGM,Emend,25/01/2020,2,15,0.342,0.42
ALKHUWAIR,BE PLUS 30G,03/02/2020,2,11,1.802,1.934
W/SALE,Emend,06/02/2020,2,27,0.342,0.42
MSQ,Advil,21/01/2020,2,25,0.497,0.582
NOV 18TH,BON CREAM 15G,04/01/2020,2,18,0.793,0.887
NOV 18TH,NyQuill,03/01/2020,2,2,1.551,1.688
W/SALE,Lisinopril,04/02/2020,2,26,1.107,1.206
W/SALE,AL CREAM 15GM,13/02/2020,2,6,0.913,1.026
SQGM,Sebastian 20GM CREAM,11/01/2020,2,7,1.534,1.638
W/SALE,Emend,08/02/2020,2,5,0.342,0.42
HAIL,Miralax,09/02/2020,2,24,1.921,2.087
MSQ,A 5 MG TAB,11/02/2020,2,15,1.128,1.218
HAIL,AL CREAM 15GM,06/01/2020,2,28,0.913,1.026
MSQ,BON CREAM 15G,09/01/2020,2,18,0.793,0.887
MSQ,Magne B6,15/02/2020,2,27,1.835,1.98
MABELLA1,Sebastian 20GM CREAM,11/01/2020,2,27,1.534,1.638
MARS,BE PLUS 30G,17/02/2020,2,1,1.802,1.934
MARS,Lisinopril,02/01/2020,2,6,1.107,1.206
HAIL,Emend,20/01/2020,2,6,0.342,0.42
MABELLA1,A 5 MG TAB,17/01/2020,2,21,1.128,1.218
MARS,A 5 MG TAB,13/02/2020,2,12,1.128,1.218
ALKHUWAIR,Risperdal,08/01/2020,2,27,0.975,1.07
ALKHUWAIR,AM 10 MG TAB,03/02/2020,2,29,1.141,1.267
NOV 18TH,AL CREAM 15GM,14/02/2020,2,20,0.913,1.026
SQGM,A D  25GM. CREAM,01/02/2020,2,1,1.669,1.808
SHELL,AM 10 MG TAB,14/02/2020,2,13,1.141,1.267
NOV 18TH,Zovirax,10/01/2020,2,4,1.774,1.897
W/SALE,A D  25GM. CREAM,20/01/2020,2,9,1.669,1.808
HAIL,Sebastian 20GM CREAM,11/01/2020,2,27,1.534,1.638
NOV 18TH,Amaryl,31/01/2020,2,11,2.007,2.169
SHELL,Risperdal,18/01/2020,2,24,0.975,1.07
HAIL,Miralax,13/02/2020,2,3,1.921,2.087
MARS,Sebastian 20GM CREAM,10/01/2020,2,9,1.534,1.638
SQGM,BE PLUS 30G,14/02/2020,2,4,1.802,1.934
HAIL,Visine,16/01/2020,2,11,0.663,0.756
W/SALE,BE PLUS 30G,10/02/2020,2,13,1.802,1.934
NOV 18TH,AM 10 MG TAB,18/01/2020,2,24,1.141,1.267
SHELL,Lisinopril,15/01/2020,2,20,1.107,1.206
MABELLA1,Magne B6,08/02/2020,2,29,1.835,1.98
ALKHUWAIR,Emend,27/01/2020,2,19,0.342,0.42
NOV 18TH,AL CREAM 15GM,30/01/2020,2,7,0.913,1.026
SHELL,Risperdal,20/01/2020,2,5,0.975,1.07
SHELL,NyQuill,02/01/2020,2,1,1.551,1.688
MABELLA1,A 5 MG TAB,10/02/2020,2,20,1.128,1.218
NOV 18TH,Miralax,10/02/2020,2,16,1.921,2.087
W/SALE,AL CREAM 15GM,04/01/2020,2,10,0.913,1.026
W/SALE,Zovirax,26/01/2020,2,3,1.774,1.897
W/SALE,Sebastian 20GM CREAM,11/01/2020,2,22,1.534,1.638
MABELLA1,Sebastian 20GM CREAM,26/01/2020,2,17,1.534,1.638
HAIL,Amaryl,26/01/2020,2,4,2.007,2.169
ALKHUWAIR,AL CREAM 15GM,16/01/2020,2,29,0.913,1.026
MSQ,Visine,03/02/2020,2,7,0.663,0.756
NOV 18TH,A D  25GM. CREAM,01/02/2020,2,24,1.669,1.808
MSQ,AM 10 MG TAB,11/01/2020,2,24,1.141,1.267
SQGM,Amaryl,01/01/2020,2,27,2.007,2.169
MABELLA1,Zovirax,07/01/2020,2,14,1.774,1.897
W/SALE,Visine,24/01/2020,2,21,0.663,0.756
MABELLA1,Emend,02/01/2020,2,13,0.342,0.42
SQGM,Zoloft,07/02/2020,2,29,1.749,1.893
MARS,Lisinopril,04/02/2020,2,18,1.107,1.206
MARS,Advil,11/02/2020,2,21,0.497,0.582
ALKHUWAIR,A D  25GM. CREAM,22/01/2020,2,29,1.669,1.808
NOV 18TH,Advil,27/01/2020,2,25,0.497,0.582
HAIL,A D  25GM. CREAM,24/01/2020,2,11,1.669,1.808
MABELLA1,Advil,13/02/2020,2,12,0.497,0.582
SQGM,Zoloft,10/02/2020,2,7,1.749,1.893
SHELL,AL CREAM 15GM,13/02/2020,2,23,0.913,1.026
SQGM,Lisinopril,14/01/2020,2,20,1.107,1.206
ALKHUWAIR,Zoloft,16/02/2020,2,16,1.749,1.893
W/SALE,A 5 MG TAB,10/01/2020,2,3,1.128,1.218
ALKHUWAIR,BON CREAM 15G,27/01/2020,2,17,0.793,0.887
MSQ,A 5 MG TAB,16/02/2020,2,7,1.128,1.218
ALKHUWAIR,BON CREAM 15G,07/02/2020,2,22,0.793,0.887
SQGM,Advil,08/02/2020,2,15,0.497,0.582
HAIL,Panadol,01/02/2020,2,26,0.21,0.29
NOV 18TH,Emend,11/01/2020,2,12,0.342,0.42
SQGM,Magne B6,01/02/2020,2,10,1.835,1.98
SQGM,Zoloft,09/02/2020,2,25,1.749,1.893
MARS,AM 10 MG TAB,17/02/2020,2,3,1.141,1.267
HAIL,A D  25GM. CREAM,14/01/2020,2,2,1.669,1.808
MSQ,Emend,13/01/2020,2,13,0.342,0.42
SQGM,A 5 MG TAB,04/02/2020,2,23,1.128,1.218
MABELLA1,Visine,09/01/2020,2,5,0.663,0.756
HAIL,Visine,01/01/2020,2,1,0.663,0.756
W/SALE,Zoloft,08/01/2020,2,16,1.749,1.893
ALKHUWAIR,Risperdal,20/01/2020,2,25,0.975,1.07
W/SALE,NyQuill,14/01/2020,2,8,1.551,1.688
SHELL,AL CREAM 15GM,16/02/2020,2,22,0.913,1.026
SQGM,BE PLUS 30G,14/02/2020,2,4,1.802,1.934
SHELL,Sebastian 20GM CREAM,18/01/2020,2,16,1.534,1.638
MARS,Visine,28/01/2020,2,9,0.663,0.756
SQGM,BON CREAM 15G,28/01/2020,2,29,0.793,0.887
MSQ,Visine,23/01/2020,2,15,0.663,0.756
MABELLA1,NyQuill,03/01/2020,2,20,1.551,1.688
HAIL,AM 10 MG TAB,15/02/2020,2,5,1.141,1.267
W/SALE,Zovirax,07/01/2020,2,18,1.774,1.897
SQGM,Miralax,28/01/2020,2,16,1.921,2.087
SHELL,NyQuill,10/02/2020,2,14,1.551,1.688
MARS,BE PLUS 30G,05/02/2020,2,21,1.802,1.934
NOV 18TH,Zoloft,31/01/2020,2,24,1.749,1.893
HAIL,Visine,12/01/2020,2,14,0.663,0.756
W/SALE,Lisinopril,08/01/2020,2,12,1.107,1.206
SQGM,Risperdal,05/02/2020,2,4,0.975,1.07
MARS,Emend,16/01/2020,2,27,0.342,0.42
MARS,Amaryl,20/01/2020,2,23,2.007,2.169
W/SALE,Lisinopril,04/02/2020,2,17,1.107,1.206
SQGM,Zovirax,09/02/2020,2,5,1.774,1.897
SQGM,AM 10 MG TAB,08/01/2020,2,1,1.141,1.267
ALKHUWAIR,BON CREAM 15G,08/01/2020,2,19,0.793,0.887
SHELL,Sebastian 20GM CREAM,07/01/2020,2,13,1.534,1.638
SQGM,Panadol,18/01/2020,2,15,0.21,0.29
W/SALE,Miralax,21/01/2020,2,3,1.921,2.087
MSQ,Visine,14/01/2020,2,19,0.663,0.756
NOV 18TH,AM 10 MG TAB,09/02/2020,2,9,1.141,1.267
SHELL,AM 10 MG TAB,11/01/2020,2,8,1.141,1.267
SHELL,AM 10 MG TAB,19/01/2020,2,10,1.141,1.267
MARS,AL CREAM 15GM,10/02/2020,2,15,0.913,1.026
SQGM,Emend,14/02/2020,2,12,0.342,0.42
MSQ,A 5 MG TAB,20/01/2020,2,26,1.128,1.218
NOV 18TH,Sebastian 20GM CREAM,14/01/2020,2,10,1.534,1.638
SHELL,Lisinopril,09/01/2020,2,20,1.107,1.206
SHELL,A D  25GM. CREAM,13/02/2020,2,29,1.669,1.808
HAIL,AM 10 MG TAB,20/01/2020,2,8,1.141,1.267
MABELLA1,AM 10 MG TAB,30/01/2020,2,21,1.141,1.267
MARS,Lisinopril,22/01/2020,2,25,1.107,1.206
MARS,A D  25GM. CREAM,03/01/2020,2,28,1.669,1.808
W/SALE,A 5 MG TAB,11/02/2020,2,27,1.128,1.218
NOV 18TH,BON CREAM 15G,10/02/2020,2,18,0.793,0.887
MSQ,Zoloft,12/02/2020,2,28,1.749,1.893
W/SALE,AM 10 MG TAB,18/01/2020,2,16,1.141,1.267
ALKHUWAIR,Visine,25/01/2020,2,17,0.663,0.756
MABELLA1,BE PLUS 30G,24/01/2020,2,7,1.802,1.934
SQGM,BON CREAM 15G,17/01/2020,2,8,0.793,0.887
NOV 18TH,BE PLUS 30G,07/02/2020,2,9,1.802,1.934
HAIL,Magne B6,06/01/2020,2,15,1.835,1.98
MABELLA1,Emend,08/02/2020,2,9,0.342,0.42
MSQ,A D  25GM. CREAM,04/01/2020,2,14,1.669,1.808
MSQ,Panadol,05/01/2020,2,12,0.21,0.29
W/SALE,Sebastian 20GM CREAM,26/01/2020,2,7,1.534,1.638
SQGM,Amaryl,10/02/2020,2,13,2.007,2.169
W/SALE,Sebastian 20GM CREAM,17/02/2020,2,1,1.534,1.638
SHELL,AM 10 MG TAB,12/02/2020,2,27,1.141,1.267
MSQ,Panadol,07/01/2020,2,5,0.21,0.29
SHELL,Miralax,08/02/2020,2,28,1.921,2.087
ALKHUWAIR,Lisinopril,04/02/2020,2,26,1.107,1.206
ALKHUWAIR,AL CREAM 15GM,09/02/2020,2,8,0.913,1.026
ALKHUWAIR,AL CREAM 15GM,12/01/2020,2,6,0.913,1.026
W/SALE,A 5 MG TAB,19/01/2020,2,1,1.128,1.218
SQGM,Panadol,08/02/2020,2,26,0.21,0.29
MABELLA1,NyQuill,08/02/2020,2,25,1.551,1.688
MARS,AL CREAM 15GM,17/01/2020,2,18,0.913,1.026
MARS,A 5 MG TAB,16/01/2020,2,22,1.128,1.218
MARS,A D  25GM. CREAM,02/02/2020,2,1,1.669,1.808
ALKHUWAIR,Magne B6,10/02/2020,2,5,1.835,1.98
MARS,Miralax,15/02/2020,2,29,1.921,2.087
ALKHUWAIR,A 5 MG TAB,09/02/2020,2,16,1.128,1.218
HAIL,Magne B6,14/02/2020,2,3,1.835,1.98
NOV 18TH,Zoloft,13/01/2020,2,4,1.749,1.893
W/SALE,BE PLUS 30G,10/02/2020,2,26,1.802,1.934
W/SALE,Risperdal,25/01/2020,2,17,0.975,1.07
MSQ,Risperdal,31/01/2020,2,15,0.975,1.07
MABELLA1,Miralax,24/01/2020,2,3,1.921,2.087
W/SALE,Emend,17/02/2020,2,25,0.342,0.42
MSQ,Magne B6,21/01/2020,2,14,1.835,1.98
SHELL,A D  25GM. CREAM,08/02/2020,2,24,1.669,1.808
SQGM,A 5 MG TAB,15/02/2020,2,3,1.128,1.218
NOV 18TH,Visine,19/01/2020,2,21,0.663,0.756
ALKHUWAIR,Advil,09/01/2020,2,9,0.497,0.582
W/SALE,Miralax,06/01/2020,2,27,1.921,2.087
W/SALE,Lisinopril,10/02/2020,2,18,1.107,1.206
MABELLA1,NyQuill,05/02/2020,2,25,1.551,1.688
MSQ,A 5 MG TAB,04/02/2020,2,21,1.128,1.218
ALKHUWAIR,NyQuill,08/02/2020,2,23,1.551,1.688
ALKHUWAIR,Zovirax,22/01/2020,2,2,1.774,1.897
MABELLA1,Advil,15/01/2020,2,24,0.497,0.582
ALKHUWAIR,Lisinopril,07/02/2020,2,11,1.107,1.206
SHELL,Miralax,14/02/2020,2,10,1.921,2.087
MSQ,Visine,08/01/2020,2,17,0.663,0.756
MABELLA1,Magne B6,09/02/2020,2,16,1.835,1.98
ALKHUWAIR,AM 10 MG TAB,18/01/2020,2,4,1.141,1.267
ALKHUWAIR,BE PLUS 30G,22/01/2020,2,12,1.802,1.934
MABELLA1,NyQuill,31/01/2020,2,29,1.551,1.688
ALKHUWAIR,Emend,25/01/2020,2,2,0.342,0.42
MABELLA1,Amaryl,18/01/2020,2,21,2.007,2.169
SHELL,Risperdal,14/01/2020,2,12,0.975,1.07
MARS,A 5 MG TAB,22/01/2020,2,10,1.128,1.218
ALKHUWAIR,Miralax,03/02/2020,2,19,1.921,2.087
NOV 18TH,A D  25GM. CREAM,13/02/2020,2,5,1.669,1.808
ALKHUWAIR,AM 10 MG TAB,23/01/2020,2,19,1.141,1.267
W/SALE,Zoloft,23/01/2020,2,3,1.749,1.893
MABELLA1,Risperdal,16/01/2020,2,7,0.975,1.07
MARS,Panadol,26/01/2020,2,11,0.21,0.29
MARS,Miralax,19/01/2020,2,21,1.921,2.087
SQGM,Panadol,07/02/2020,2,27,0.21,0.29
MARS,AM 10 MG TAB,13/02/2020,2,14,1.141,1.267
MARS,AL CREAM 15GM,02/02/2020,2,26,0.913,1.026
MABELLA1,A D  25GM. CREAM,27/01/2020,2,19,1.669,1.808
ALKHUWAIR,Panadol,04/01/2020,2,20,0.21,0.29
SHELL,NyQuill,22/01/2020,2,2,1.551,1.688
SHELL,AL CREAM 15GM,11/01/2020,2,16,0.913,1.026
HAIL,Amaryl,17/02/2020,2,1,2.007,2.169
SHELL,Emend,14/01/2020,2,9,0.342,0.42
SHELL,BE PLUS 30G,07/02/2020,2,14,1.802,1.934
ALKHUWAIR,BE PLUS 30G,31/01/2020,2,27,1.802,1.934
MARS,BON CREAM 15G,07/01/2020,2,12,0.793,0.887
NOV 18TH,A D  25GM. CREAM,14/01/2020,2,3,1.669,1.808
ALKHUWAIR,Amaryl,17/02/2020,2,25,2.007,2.169
HAIL,Lisinopril,05/01/2020,2,24,1.107,1.206
MSQ,AL CREAM 15GM,07/02/2020,2,13,0.913,1.026
SQGM,AM 10 MG TAB,11/02/2020,2,1,1.141,1.267
MABELLA1,Panadol,28/01/2020,2,24,0.21,0.29
MABELLA1,AM 10 MG TAB,26/01/2020,1,29,1.141,1.267
SHELL,AL CREAM 15GM,07/01/2020,1,9,0.913,1.026
SHELL,Magne B6,03/02/2020,1,2,1.835,1.98
SHELL,Magne B6,05/01/2020,1,6,1.835,1.98
W/SALE,Sebastian 20GM CREAM,15/01/2020,1,7,1.534,1.638
MARS,BE PLUS 30G,16/01/2020,1,29,1.802,1.934
NOV 18TH,Emend,10/01/2020,1,12,0.342,0.42
ALKHUWAIR,A D  25GM. CREAM,04/02/2020,1,7,1.669,1.808
MSQ,Amaryl,07/01/2020,1,7,2.007,2.169
HAIL,NyQuill,27/01/2020,1,3,1.551,1.688
W/SALE,Emend,10/02/2020,1,7,0.342,0.42
W/SALE,Panadol,05/02/2020,1,2,0.21,0.29
SQGM,Magne B6,07/02/2020,1,28,1.835,1.98
SHELL,BON CREAM 15G,10/01/2020,1,15,0.793,0.887
MABELLA1,Amaryl,31/01/2020,1,23,2.007,2.169
ALKHUWAIR,Zoloft,03/02/2020,1,27,1.749,1.893
ALKHUWAIR,AL CREAM 15GM,05/02/2020,1,15,0.913,1.026
MARS,Zovirax,04/01/2020,1,8,1.774,1.897
MSQ,AL CREAM 15GM,02/01/2020,1,24,0.913,1.026
SQGM,Zovirax,07/01/2020,1,24,1.774,1.897
HAIL,A 5 MG TAB,14/02/2020,1,3,1.128,1.218
HAIL,Amaryl,16/01/2020,1,13,2.007,2.169
NOV 18TH,Emend,16/01/2020,1,23,0.342,0.42
MARS,Zoloft,01/01/2020,1,5,1.749,1.893
W/SALE,A 5 MG TAB,20/01/2020,1,18,1.128,1.218
W/SALE,Lisinopril,07/01/2020,1,17,1.107,1.206
ALKHUWAIR,Panadol,18/01/2020,1,29,0.21,0.29
ALKHUWAIR,A 5 MG TAB,07/01/2020,1,8,1.128,1.218
NOV 18TH,Zovirax,09/02/2020,1,26,1.774,1.897
MARS,A D  25GM. CREAM,12/01/2020,1,19,1.669,1.808
W/SALE,A 5 MG TAB,20/01/2020,1,10,1.128,1.218
MABELLA1,AL CREAM 15GM,04/01/2020,1,13,0.913,1.026
HAIL,Panadol,28/01/2020,1,1,0.21,0.29
W/SALE,AL CREAM 15GM,29/01/2020,1,25,0.913,1.026
MABELLA1,Risperdal,13/02/2020,1,11,0.975,1.07
SHELL,AM 10 MG TAB,01/02/2020,1,6,1.141,1.267
NOV 18TH,Risperdal,13/01/2020,1,15,0.975,1.07
MSQ,Zovirax,11/01/2020,1,14,1.774,1.897
MARS,AL CREAM 15GM,11/02/2020,1,10,0.913,1.026
NOV 18TH,BON CREAM 15G,05/01/2020,1,29,0.793,0.887
SHELL,Miralax,31/01/2020,1,24,1.921,2.087
NOV 18TH,Panadol,21/01/2020,1,11,0.21,0.29
MARS,Visine,02/01/2020,1,25,0.663,0.756
MABELLA1,AM 10 MG TAB,26/01/2020,1,13,1.141,1.267
MARS,Risperdal,28/01/2020,1,26,0.975,1.07
MABELLA1,Zovirax,07/02/2020,1,29,1.774,1.897
MABELLA1,Risperdal,04/02/2020,1,18,0.975,1.07
SHELL,Zovirax,13/01/2020,1,17,1.774,1.897
MABELLA1,Miralax,19/01/2020,1,9,1.921,2.087
W/SALE,Panadol,30/01/2020,1,15,0.21,0.29
MABELLA1,NyQuill,02/02/2020,1,6,1.551,1.688
SHELL,AL CREAM 15GM,15/02/2020,1,20,0.913,1.026
MSQ,AL CREAM 15GM,17/01/2020,1,4,0.913,1.026
SQGM,Visine,11/02/2020,1,29,0.663,0.756
SQGM,AL CREAM 15GM,26/01/2020,1,14,0.913,1.026
MSQ,Magne B6,06/01/2020,1,4,1.835,1.98
MSQ,Miralax,23/01/2020,1,17,1.921,2.087
MABELLA1,Amaryl,05/02/2020,1,4,2.007,2.169
W/SALE,Risperdal,15/01/2020,1,8,0.975,1.07
W/SALE,Magne B6,17/01/2020,1,25,1.835,1.98
MARS,Magne B6,03/02/2020,1,10,1.835,1.98
MABELLA1,Magne B6,15/01/2020,1,21,1.835,1.98
NOV 18TH,BON CREAM 15G,21/01/2020,1,9,0.793,0.887
SHELL,Visine,08/02/2020,1,17,0.663,0.756
MSQ,Sebastian 20GM CREAM,04/01/2020,1,19,1.534,1.638
ALKHUWAIR,A D  25GM. CREAM,24/01/2020,1,23,1.669,1.808
NOV 18TH,NyQuill,16/02/2020,1,10,1.551,1.688
MABELLA1,Magne B6,04/01/2020,1,11,1.835,1.98
SQGM,BON CREAM 15G,07/01/2020,1,28,0.793,0.887
SQGM,BON CREAM 15G,09/02/2020,1,17,0.793,0.887
HAIL,A D  25GM. CREAM,11/01/2020,1,14,1.669,1.808
MABELLA1,A D  25GM. CREAM,27/01/2020,1,27,1.669,1.808
HAIL,Advil,10/01/2020,1,27,0.497,0.582
HAIL,A 5 MG TAB,22/01/2020,1,25,1.128,1.218
MARS,AL CREAM 15GM,08/01/2020,1,5,0.913,1.026
NOV 18TH,Advil,07/02/2020,1,27,0.497,0.582
MSQ,Lisinopril,21/01/2020,1,22,1.107,1.206
SHELL,BON CREAM 15G,05/01/2020,1,2,0.793,0.887
MABELLA1,Visine,11/02/2020,1,14,0.663,0.756
MABELLA1,Advil,08/01/2020,1,10,0.497,0.582
HAIL,Sebastian 20GM CREAM,25/01/2020,1,10,1.534,1.638
NOV 18TH,Risperdal,04/02/2020,1,10,0.975,1.07
MABELLA1,AL CREAM 15GM,26/01/2020,1,21,0.913,1.026
MSQ,Visine,09/01/2020,1,14,0.663,0.756
NOV 18TH,Magne B6,22/01/2020,1,27,1.835,1.98
MABELLA1,AL CREAM 15GM,12/01/2020,1,8,0.913,1.026
MSQ,Amaryl,30/01/2020,1,24,2.007,2.169
MSQ,Miralax,21/01/2020,1,6,1.921,2.087
MARS,Advil,07/01/2020,1,29,0.497,0.582
MARS,Zoloft,06/01/2020,1,16,1.749,1.893
SHELL,Emend,15/01/2020,1,10,0.342,0.42
MABELLA1,A 5 MG TAB,07/01/2020,1,3,1.128,1.218
MABELLA1,Miralax,02/02/2020,1,1,1.921,2.087
W/SALE,A 5 MG TAB,01/02/2020,1,5,1.128,1.218
HAIL,AL CREAM 15GM,07/02/2020,1,26,0.913,1.026
MARS,BON CREAM 15G,02/02/2020,1,25,0.793,0.887
W/SALE,Panadol,03/02/2020,1,10,0.21,0.29
ALKHUWAIR,Sebastian 20GM CREAM,12/02/2020,1,12,1.534,1.638
NOV 18TH,AL CREAM 15GM,04/01/2020,1,28,0.913,1.026
SHELL,Miralax,03/01/2020,1,2,1.921,2.087
SHELL,Visine,17/02/2020,1,3,0.663,0.756
MSQ,A D  25GM. CREAM,20/01/2020,1,12,1.669,1.808
ALKHUWAIR,AM 10 MG TAB,07/02/2020,1,27,1.141,1.267
ALKHUWAIR,AL CREAM 15GM,12/02/2020,1,15,0.913,1.026
MABELLA1,Visine,16/01/2020,1,26,0.663,0.756
MARS,Lisinopril,15/01/2020,1,8,1.107,1.206
NOV 18TH,Zoloft,10/02/2020,1,4,1.749,1.893
SHELL,Amaryl,18/01/2020,1,13,2.007,2.169
W/SALE,Lisinopril,31/01/2020,1,13,1.107,1.206
SHELL,Zoloft,18/01/2020,1,20,1.749,1.893
HAIL,Zoloft,26/01/2020,1,10,1.749,1.893
MARS,AM 10 MG TAB,15/02/2020,1,8,1.141,1.267
MABELLA1,Miralax,12/01/2020,1,22,1.921,2.087
SHELL,Risperdal,04/01/2020,1,18,0.975,1.07
W/SALE,Lisinopril,19/01/2020,1,17,1.107,1.206
ALKHUWAIR,Miralax,05/01/2020,1,10,1.921,2.087
ALKHUWAIR,Lisinopril,20/01/2020,1,4,1.107,1.206
HAIL,NyQuill,13/02/2020,1,26,1.551,1.688
MSQ,A 5 MG TAB,15/01/2020,1,14,1.128,1.218
ALKHUWAIR,Sebastian 20GM CREAM,15/01/2020,1,5,1.534,1.638
MSQ,AL CREAM 15GM,04/01/2020,1,19,0.913,1.026
MARS,Risperdal,17/01/2020,1,13,0.975,1.07
W/SALE,Panadol,12/01/2020,1,26,0.21,0.29
MARS,Visine,01/01/2020,1,18,0.663,0.756
MSQ,AL CREAM 15GM,06/01/2020,1,27,0.913,1.026
